Trait	nSNP	overall_p	mscomp	First_Author	Year	Reference	Trait_ID_2.0	Trait_long	Trait_class	N0	N1	N	URL	Population	Retrieval_date	Public	Notes
CFRAC_Sakaue_doi1011012020102320213652_1	1560	0.229124083060847	PC14 (1e-02)	Sakaue	2021	doi1011012020102320213652	CFRAC	Compression fracture	OTH	175870	2856	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CF.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHBRON_Sakaue_doi1011012020102320213652_1	1560	0.457338193821178	PC4 (3e-02)	Sakaue	2021	doi1011012020102320213652	CHBRON	Chronic bronchitis	INF	161803	271	162074	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CB.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHF_Sakaue_doi1011012020102320213652_1	1560	0.333531114022929	PC11 (3e-02)	Sakaue	2021	doi1011012020102320213652	CHF	Chronic heart failure	OTH	168186	10540	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CHF.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHGAS_Sakaue_doi1011012020102320213652_1	1560	0.80804718336098	PC14 (5e-02)	Sakaue	2021	doi1011012020102320213652	CHGAS	Chronic gastritis	OTH	177982	744	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CG.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHGLOM_Sakaue_doi1011012020102320213652_1	1560	0.0680045492109183	PC2 (3e-02)	Sakaue	2021	doi1011012020102320213652	CHGLOM	Chronic glomerulonephritis	OTH	174345	210	174555	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.ChG.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHHEPB_Sakaue_doi1011012020102320213652_1	1560	0.974474090038886	PC6 (3e-01)	Sakaue	2021	doi1011012020102320213652	CHHEPB	Chronic hepatitis B	INF	169588	2234	171822	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CHB.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHHEPC_Sakaue_doi1011012020102320213652_1	1560	0.841234905895241	PC6 (2e-01)	Sakaue	2021	doi1011012020102320213652	CHHEPC	Chronic hepatitis C	INF	169588	7110	176698	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CHC.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHI3L1_Folkersen_33067605_1	1661	0.010929092887447	PC12 (1e-02)	Folkersen	2020	33067605	CHI3L1	Chitinase-3-like protein 1 levels	BMK	21758	0	21758	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90012001-GCST90013000/GCST90012039/GCST90012039_buildGRCh37.tsv	European	2021-06-21T00:00:00Z	Y	
CHLAMAAB_ButlerLaporte_33204752_1	1659	0.892314989495569	PC12 (2e-01)	ButlerLaporte	2020	33204752	CHLAMAAB	Chlamydia trachomatis momp A antibody levels	BMK	964	0	964	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006887/GCST90006887_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMDAB_ButlerLaporte_33204752_1	1659	0.337123385717922	PC9 (7e-02)	ButlerLaporte	2020	33204752	CHLAMDAB	Chlamydia trachomatis momp D antibody levels	BMK	1371	0	1371	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006888/GCST90006888_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMIGG_ButlerLaporte_33204752_1	1659	0.564695088018284	PC9 (7e-02)	ButlerLaporte	2020	33204752	CHLAMIGG	Anti-chlamydia trachomatis IgG seropositivity	BMK	8735	0	8735	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006886/GCST90006886_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMPGP3AB_ButlerLaporte_33204752_1	1659	0.834714841235194	PC2 (5e-02)	ButlerLaporte	2020	33204752	CHLAMPGP3AB	Chlamydia trachomatis pGP3 antibody levels	BMK	1784	0	1784	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006889/GCST90006889_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMPORBAB_ButlerLaporte_33204752_1	1659	0.248075776288202	PC13 (1e-02)	ButlerLaporte	2020	33204752	CHLAMPORBAB	Chlamydia trachomatis PorB antibody levels	BMK	273	0	273	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006890/GCST90006890_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMTARPDF1AB_ButlerLaporte_33204752_1	1659	0.877273257098106	PC5 (4e-02)	ButlerLaporte	2020	33204752	CHLAMTARPDF1AB	Chlamydia trachomatis tarp-D F1 antibody levels	BMK	1635	0	1635	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006891/GCST90006891_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHLAMTARPDF2AB_ButlerLaporte_33204752_1	1659	0.63065035434919	PC14 (1e-02)	ButlerLaporte	2020	33204752	CHLAMTARPDF2AB	Chlamydia trachomatis tarp-D F2 antibody levels	BMK	2074	0	2074	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006892/GCST90006892_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CHOLECYS_Sakaue_doi1011012020102320213652_1	1560	0.337332523221088	PC11 (2e-02)	Sakaue	2021	doi1011012020102320213652	CHOLECYS	Cholecystitis	OTH	168253	1860	170113	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CL.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHOLELITH_Sakaue_doi1011012020102320213652_1	1560	0.839227858339905	PC1 (1e-01)	Sakaue	2021	doi1011012020102320213652	CHOLELITH	Cholelithiasis	OTH	168253	9305	177558	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Cho.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHOL_SinnottArmstrong_33462484_1	1640	1.5139062642352e-56	PC1 (3e-21)	SinnottArmstrong	2021	33462484	CHOL	Cholesterol levels	BMK	363194	0	363194	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019501/GCST90019501_buildGRCh37.tsv	Trans-ethnic	2021-11-05T00:00:00Z	Y	mmol/L
CHPAN_Sakaue_doi1011012020102320213652_1	1560	0.313967317782979	PC4 (2e-03)	Sakaue	2021	doi1011012020102320213652	CHPAN	Chronic pancreatitis	OTH	177471	457	177928	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.ChP.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CHSIN_Sakaue_doi1011012020102320213652_1	1560	0.891897014382923	PC14 (1e-01)	Sakaue	2021	doi1011012020102320213652	CHSIN	Chronic sinusitis	INF	152226	4617	156843	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.ChS.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CIRR_Sakaue_doi1011012020102320213652_1	1560	0.179762114400328	PC13 (1e-03)	Sakaue	2021	doi1011012020102320213652	CIRR	Cirrhosis	OTH	176175	2551	178726	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Cir.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CLY_Tian_28928442_1	1661	0.270468712400686	PC12 (1e-02)	Tian	2017	28928442	CLY	Number of Colds last year	INF	15720	43826	59546	-	European	2017-03-22T00:00:00Z	N	23andMe data
CMVIGG_Scepanovic_30053915_1	1655	0.951746004321649	PC13 (1e-01)	Scepanovic	2018	30053915	CMVIGG	Anti-cytomegalovirus IgG measurement	BMK	347	0	347	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/ScepanovicP_30053915_GCST006344/CMV.V0_GWAS_IgG_levels.txt	European (France)	2020-03-04T00:00:00Z	Y	Info on Cases and controls in Table S2 (https://static-content.springer.com/esm/art%3A10.1186%2Fs13073-018-0568-8/MediaObjects/13073_2018_568_MOESM1_ESM.xlsx). Only seropositives considered.
CMVPP150_ButlerLaporte_33204752_1	1659	0.616817172747413	PC2 (7e-02)	ButlerLaporte	2020	33204752	CMVPP150	Cytomegalovirus pp150 antibody levels	BMK	5136	0	5136	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006896/GCST90006896_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CMVPP28AB_ButlerLaporte_33204752_1	1659	0.225686665278253	PC14 (3e-02)	ButlerLaporte	2020	33204752	CMVPP28AB	Cytomegalovirus pp28 antibody levels	BMK	5087	0	5087	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006894/GCST90006894_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CMVPP52AB_ButlerLaporte_33204752_1	1659	0.649955755587582	PC4 (1e-01)	ButlerLaporte	2020	33204752	CMVPP52AB	Cytomegalovirus pp52 antibody levels	BMK	5681	0	5681	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90006001-GCST90007000/GCST90006895/GCST90006895_buildGRCh37.csv	European (UK)	2021-06-18T00:00:00Z	Y	
CMV_Scepanovic_30053915_1	1655	0.619180430423539	PC14 (6e-02)	Scepanovic	2018	30053915	CMV	Citomegalovirus seropositivity	INF	653	347	1000	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/ScepanovicP_30053915_GCST006331/harmonised/30053915-GCST006331-EFO_0007037.h.tsv.gz	European (France)	2020-03-04T00:00:00Z	Y	Info on Cases and controls in Table S2 (https://static-content.springer.com/esm/art%3A10.1186%2Fs13073-018-0568-8/MediaObjects/13073_2018_568_MOESM1_ESM.xlsx). N = 1000, N0 = N - seropositives
CONDER_Sakaue_doi1011012020102320213652_1	1560	0.997400733045118	PC12 (3e-01)	Sakaue	2021	doi1011012020102320213652	CONDER	Contact dermatitis	IMD	161777	247	162024	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.CD.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CONSTIP_Sakaue_doi1011012020102320213652_1	1560	0.880257417547586	PC14 (2e-01)	Sakaue	2021	doi1011012020102320213652	CONSTIP	Constipation	OTH	176232	397	176629	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.Co.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
COPD_Kubo_BBJ_1	1555	0.971087240840745	PC10 (1e-01)	Kubo	2020	BBJ	COPD	Chronic obstructive pulmonary disease	IMD	201592	3315	204907	https://humandbs.biosciencedbc.jp/files/hum0014/hum0014.v17.COPD.v1.zip	East Asian (Japanese)	2020-03-09T00:00:00Z	Y	No publication associated, but belong to Tailor-made Medical Treatment Program from Biobank Japan. In https://humandbs.biosciencedbc.jp/en/hum0014-v18#41diseases, reference associated says In submission, with no doi associated, so I use BBJ 2020 to name them. UPDATE ON 2020/08/27 I revisited the website an they provide a link to the publication (https://www.nature.com/articles/s41588-020-0640-3), which seems to match Ishigaki preprint (doi:10.1101/795948). Judging by the sample size, I think it's the same study on the same Biobank Japan samples. Given that there are some new versions on BBJ website (see link at URL), it may be worth revisiting in the future to enlarge/update our datasets.
COPD_Sakaue_doi1011012020102320213652_1	1560	0.919404963297953	PC2 (7e-02)	Sakaue	2021	doi1011012020102320213652	COPD	Chronic obstructive pulmonary disease	IMD	162653	4017	166670	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.COPD.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CORV_Astle_27863252_1	1661	0	PC1 (0e+00)	Astle	2016	27863252	CORV	Mean corpuscular volume	BMK	172433	0	172433	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004602/harmonised/27863252-GCST004602-EFO_0004526.h.tsv.gz	European (UK)	2019-10-14T00:00:00Z	Y	Harmonized
CORV_Chen_32888493_1	1661	4.66157457576685e-28	PC1 (3e-18)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	7634	0	7634	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_AA_GWAMA.out.gz	African	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Chen_32888493_2	1661	0	PC1 (0e+00)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	595365	0	595365	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_EA_GWAMA.out.gz	European (Inc. UKBB)	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Chen_32888493_3	1649	9.3048781386141e-07	PC1 (2e-04)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	121047	0	121047	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_EAS_GWAMA.out.gz	East Asian	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Chen_32888493_4	1660	5.92174529296073e-71	PC1 (2e-30)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	9298	0	9298	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_HA_GWAMA.out.gz	Latin American (Hispanic American / Latinos)	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Chen_32888493_5	1661	0	PC1 (0e+00)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	748046	0	748046	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_Trans_GWAMA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Chen_32888493_6	1661	0	PC1 (0e+00)	Chen	2020	32888493	CORV	Mean corpuscular volume	BMK	748046	0	748046	http://www.mhi-humangenetics.org/dataset/BCX2_MCV_Trans_MRMEGA.out.gz	Trans-ethnic (EUR, AFR, EAS, SAS, HA)	2020-09-24T00:00:00Z	Y	per fL. Average volume of red blood cells
CORV_Ferreira_19853236_1	1332	6.0203040196449e-49	PC7 (4e-24)	Ferreira	2009	19853236	CORV	Mean corpuscular volume	BMK	6015	0	6015	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/FerreiraMA_19853236_GCST008420/MCV.assoc.gz	European (Dutch + Australian)	2019-10-31T00:00:00Z	Y	hg18.
CORV_Kanai_29403010_1	1515	0	PC1 (8e-192)	Kanai	2018	29403010	CORV	Mean corpuscular volume	BMK	108256	0	108256	http://jenger.riken.jp/79analysisresult_qtl_download/; http://jenger.riken.jp/80analysisresult_qtl_download/	East Asian (Japanese)	2019-10-17T00:00:00Z	Y	Raw. The website keeps being updated, so urls might not match after some time
CORV_Sakaue_doi1011012020102320213652_1	1562	0	PC7 (1e-133)	Sakaue	2021	doi1011012020102320213652	CORV	Mean corpuscular volume	BMK	129832	0	129832	https://humandbs.biosciencedbc.jp/files/hum0197/hum0197.v3.BBJ.MCV.v1.zip	East Asian (Japanese)	2021-08-05T00:00:00Z	Y	Original doi: 10.1101/2020.10.23.20213652
CORV_Vuckovic_32888494_1	1661	0	PC1 (0e+00)	Vuckovic	2020	32888494	CORV	Mean corpuscular volume	BMK	408112	0	408112	ftp://ftp.sanger.ac.uk/pub/project/humgen/summary_statistics/UKBB_blood_cell_traits/mcv.assoc	European (UK, UKBB)	2020-09-18T00:00:00Z	Y	fL. Mean volume of red blood cells. (HCT/RBC#)×10
COVID19_ANA2_04_PanUKBB_PanUKBBR2_1	1661	0.423171058189583	PC1 (2e-02)	PanUKBB	2022	PanUKBBR2	COVID19_ANA2_04	Hospitalized vs non-hospitalized (among COVID-19 positive) (PanUKBB)	INF	368	759	1127	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-COVID19-both_sexes-ANA2-04.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
COVID19_ANA5_04_PanUKBB_PanUKBBR2_1	1661	0.453383339312288	PC14 (2e-02)	PanUKBB	2022	PanUKBBR2	COVID19_ANA5_04	COVID-19 positive (controls include untested) (PanUKBB)	INF	434796	1247	436043	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-COVID19-both_sexes-ANA5-04.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
COVID19_ANA5_england_controls_04_PanUKBB_PanUKBBR2_1	1661	0.461044380761572	PC14 (2e-02)	PanUKBB	2022	PanUKBBR2	COVID19_ANA5_england_controls_04	COVID-19 positive (controls include untested), only patients from centers in England (PanUKBB)	INF	385749	1244	386993	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-COVID19-both_sexes-ANA5_england_controls-04.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
COVID19_ANA5_strict_04_PanUKBB_PanUKBBR2_1	1661	0.545607251918368	PC4 (4e-02)	PanUKBB	2022	PanUKBBR2	COVID19_ANA5_strict_04	COVID-19 positive (controls only COVID-19 negative) (PanUKBB)	INF	3991	1247	5238	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-COVID19-both_sexes-ANA5_strict-04.tsv.bgz	Trans-ethnic (AFR,CSA,EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
COVID19_ANA6_04_PanUKBB_PanUKBBR2_1	1661	0.33896860843091	PC1 (6e-02)	PanUKBB	2022	PanUKBBR2	COVID19_ANA6_04	COVID-19 Hospitalized vs non-hospitalized (controls include untested) (PanUKBB)	INF	419772	759	420531	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-COVID19-both_sexes-ANA6-04.tsv.bgz	European (EUR)	2022-07-18T00:00:00Z	Y	Non-HQ, should be equivalent to R1?
COVID19hosp_COVID19HGI_20200508_1	1661	0.678306243445836	PC12 (2e-01)	COVID19HGI	2020	20200508	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	616	716	1332	https://storage.googleapis.com/covid19-hg-public/20200508/results/COVID19_HGI_ANA2_20200513.txt.gz	Trans-ethnic	2020-05-16T00:00:00Z	Y	Meta-analysis on COVID19 patients, from HGI. Since it's not been published in a manuscript, reference corresponds to the date of the original file
COVID19hosp_COVID19HGI_20200626_1	1660	0.483996305688218	PC13 (2e-02)	COVID19HGI	2020	20200626	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	2028	928	2956	https://storage.googleapis.com/covid19-hg-public/20200619/results/COVID19_HGI_ANA_B1_V2_20200626.txt.gz	European	2020-06-29T00:00:00Z	Y	
COVID19hosp_COVID19HGI_20200930_1	1337	0.726861636464877	PC2 (7e-02)	COVID19HGI	2020	20200930	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	5879	1389	7268	https://storage.googleapis.com/covid19-hg-public/20200915/results/20200930/COVID19_HGI_B1_ALL_20200930.b37.txt.gz	Trans-ethnic	2020-10-09T00:00:00Z	Y	
COVID19hosp_COVID19HGI_20210107_1	1331	0.264681498553261	PC5 (4e-02)	COVID19HGI	2021	20210107	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	15497	5773	21270	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B1_ALL_leave_23andme_20210107.b37.txt.gz	Trans-ethnic	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. 23andMe data left out.
COVID19hosp_COVID19HGI_20210107_2	1303	0.748143975984978	PC5 (1e-01)	COVID19HGI	2021	20210107	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	10538	3961	14499	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B1_ALL_leave_UKBB_23andme_20210107.b37.txt.gz	Trans-ethnic	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. UKBB and 23andMe data left out.
COVID19hosp_COVID19HGI_20210107_3	1332	0.376078373833275	PC6 (4e-02)	COVID19HGI	2021	20210107	COVID19hosp	COVID-19 Hospitalization vs. non-hospitalised COVID19	INF	11816	4829	16645	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B1_ALL_eur_leave_23andme_20210107.b37.txt.gz	European	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. Europeans only, 23andMe data left out.
COVID19hpop_COVID19HGI_20200626_1	1661	0.437592624395173	PC14 (8e-03)	COVID19HGI	2020	20200626	COVID19hpop	Hospitalized COVID-19 vs. population	INF	897488	3199	900687	https://storage.googleapis.com/covid19-hg-public/20200619/results/COVID19_HGI_ANA_B2_V2_20200626.txt.gz	Trans-ethnic	2020-06-29T00:00:00Z	Y	
COVID19hpop_COVID19HGI_20200930_1	1336	0.619543632885716	PC7 (8e-02)	COVID19HGI	2020	20200930	COVID19hpop	Hospitalized COVID-19 vs. population	INF	1012809	6492	1019301	https://storage.googleapis.com/covid19-hg-public/20200915/results/20200930/COVID19_HGI_B2_ALL_20200930.b37.txt.gz	Trans-ethnic	2020-10-09T00:00:00Z	Y	
COVID19hpop_COVID19HGI_20210107_1	1321	0.535659173946717	PC5 (7e-02)	COVID19HGI	2021	20210107	COVID19hpop	Hospitalized COVID-19 vs. population	INF	1295966	12888	1308854	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B2_ALL_leave_23andme_20210107.b37.txt.gz	Trans-ethnic	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. 23andMe data left out.
COVID19hpop_COVID19HGI_20210107_2	1313	0.117457254212944	PC3 (5e-02)	COVID19HGI	2021	20210107	COVID19hpop	Hospitalized COVID-19 vs. population	INF	1725210	11829	1737039	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B2_ALL_leave_UKBB_23andme_20210107.b37.txt.gz	Trans-ethnic	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. UKBB (but apparently not 23andMe) data left out.
COVID19hpop_COVID19HGI_20210107_3	1331	0.729974527967824	PC3 (5e-02)	COVID19HGI	2021	20210107	COVID19hpop	Hospitalized COVID-19 vs. population	INF	1877672	9986	1887658	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B2_ALL_eur_leave_23andme_20210107.b37.txt.gz	European	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. Europeans only.
COVID19hpop_COVID19HGI_20210107_4	1331	0.145052017955583	PC3 (3e-02)	COVID19HGI	2021	20210107	COVID19hpop	Hospitalized COVID-19 vs. population	INF	1549095	8316	1557411	https://storage.googleapis.com/covid19-hg-public/20201215/results/20210107/COVID19_HGI_B2_ALL_eur_leave_ukbb_23andme_20210107.b37.txt.gz	European	2021-02-03T00:00:00Z	Y	Meta-analysis (inverse variance weighting) of data from multiple projects. Europeans only, UKBB data left out.
COVID19lsrneg_COVID19HGI_20200626_1	1661	0.946003449137665	PC6 (2e-01)	COVID19HGI	2020	20200626	COVID19lsrneg	COVID-19 vs. lab/self-reported negative	INF	36634	3523	40157	https://storage.googleapis.com/covid19-hg-public/20200619/results/COVID19_HGI_ANA_C1_V2_20200626.txt.gz	Trans-ethnic	2020-06-29T00:00:00Z	Y	
COVID19lsrneg_COVID19HGI_20200930_1	1337	0.369710577756667	PC6 (6e-02)	COVID19HGI	2020	20200930	COVID19lsrneg	COVID-19 vs. lab/self-reported negative	INF	116456	11181	127637	https://storage.googleapis.com/covid19-hg-public/20200915/results/20200930/COVID19_HGI_C1_ALL_20200930.b37.txt.gz	Trans-ethnic	2020-10-09T00:00:00Z	Y	
